story_id,R_score
45633,0.784387365922622
45634,0.784387365922622
45635,0.6912025399928625
45636,0.7674908650031155
45637,0.6912025399928625
45638,0.6912025399928625
45639,0.6912025399928625
45640,0.8056930179479199
45641,0.8365546285996787
45642,0.8056930179479199
45643,0.8365546285996787
45644,0.8365546285996787
45645,0.8489147708737431
45646,0.793394942538922
45647,0.8489147708737431
45648,0.793394942538922
45649,0.8489147708737431
45650,0.7694978500267066
45651,0.8211601541220673
45652,0.7694978500267066
45653,0.7694978500267066
45654,0.7694978500267066
45655,0.8559691727574976
45656,0.8679920005230564
45657,0.8679920005230564
45658,0.8679920005230564
45659,0.8559691727574976
45660,0.7635039542723057
45661,0.7538086095736958
45662,0.7635039542723057
45663,0.7635039542723057
45664,0.7635039542723057
45665,0.8056409236236602
45666,0.8119895826902679
45667,0.8056409236236602
45668,0.8119895826902679
45669,0.8056409236236602
45670,0.8211326628352491
45671,0.9011005859930591
45672,0.9011005859930591
45673,0.8211326628352491
45674,0.9011005859930591
45675,0.893883460152899
45676,0.7939935063818975
45677,0.7939935063818975
45678,0.893883460152899
45679,0.7939935063818975
45680,0.8108990298836678
45681,0.8117114854104328
45682,0.8108990298836678
45683,0.8108990298836678
45684,0.8108990298836678
45685,0.7870276469562184
45686,0.8731660137382103
45687,0.7870276469562184
45688,0.7870276469562184
45689,0.7870276469562184
45690,0.8510251200138111
45691,0.7976011720010436
45692,0.8510251200138111
45693,0.8510251200138111
45694,0.8510251200138111
45695,0.8477716727716728
45696,0.7812051917099192
45697,0.8477716727716728
45698,0.8477716727716728
45699,0.8477716727716728
45700,0.7743875613173136
45701,0.8787537035187589
45702,0.8787537035187589
45703,0.8787537035187589
45704,0.7743875613173136
45705,0.8451153670863171
45706,0.743626727930267
45707,0.743626727930267
45708,0.8451153670863171
45709,0.743626727930267
45710,0.7606647022771311
45711,0.7163090920210177
45712,0.7606647022771311
45713,0.7606647022771311
45714,0.7163090920210177
45715,0.9040290450198873
45716,0.8730431316990457
45717,0.9040290450198873
45718,0.8730431316990457
45719,0.9040290450198873
45720,0.6656586143741317
45721,0.6744760634747626
45722,0.6656586143741317
45723,0.6744760634747626
45724,0.6744760634747626
45725,0.8137313983901462
45726,0.8410633321868759
45727,0.8137313983901462
45728,0.8410633321868759
45729,0.8137313983901462
45730,0.8863436483571325
45731,0.8357600689225293
45732,0.8863436483571325
45733,0.8357600689225293
45734,0.8357600689225293
45735,0.7360797827903092
45736,0.7845727921004022
45737,0.7360797827903092
45738,0.7360797827903092
45739,0.7360797827903092
45740,0.7528158288072082
45741,0.7907538215574197
45742,0.7907538215574197
45743,0.7528158288072082
45744,0.7907538215574197
45745,0.7799735338157874
45746,0.8377192547360807
45747,0.8377192547360807
45748,0.7799735338157874
45749,0.7799735338157874
45750,0.8855929141026655
45751,0.8726851653945552
45752,0.8855929141026655
45753,0.8726851653945552
45754,0.8726851653945552
45755,0.8439493764274073
45756,0.8299126477606815
45757,0.8439493764274073
45758,0.8439493764274073
45759,0.8299126477606815
45760,0.7611539279496596
45761,0.8972341806087484
45762,0.7611539279496596
45763,0.7611539279496596
45764,0.8972341806087484
45765,0.8602985434612078
45766,0.7865258551262021
45767,0.8602985434612078
45768,0.8602985434612078
45769,0.8602985434612078
45770,0.7072900406778713
45771,0.8349811261710576
45772,0.7072900406778713
45773,0.8349811261710576
45774,0.7072900406778713
45775,0.9019333697029931
45776,0.7691250218035932
45777,0.7691250218035932
45778,0.9019333697029931
45779,0.7691250218035932
45780,0.8788391294276299
45781,0.8327921890555372
45782,0.8788391294276299
45783,0.8788391294276299
45784,0.8788391294276299
45785,0.853769482760166
45786,0.8163454705498709
45787,0.853769482760166
45788,0.853769482760166
45789,0.8163454705498709
45790,0.8484362324052623
45791,0.7838170471503805
45792,0.8484362324052623
45793,0.7838170471503805
45794,0.7838170471503805
45795,0.7423017846367319
45796,0.7373082849852227
45797,0.7373082849852227
45798,0.7423017846367319
45799,0.7423017846367319
45800,0.7827402295586364
45801,0.7620348320038722
45802,0.7620348320038722
45803,0.7827402295586364
45804,0.7827402295586364
45805,0.7603247104366404
45806,0.7677096334046517
45807,0.7603247104366404
45808,0.7603247104366404
45809,0.7603247104366404
45810,0.814124022511295
45811,0.8122627029739098
45812,0.814124022511295
45813,0.8122627029739098
45814,0.8122627029739098
45815,0.8173480969448712
45816,0.8421129896877317
45817,0.8173480969448712
45818,0.8173480969448712
45819,0.8173480969448712
45820,0.8478919614782041
45821,0.8966146542112988
45822,0.8478919614782041
45823,0.8478919614782041
45824,0.8478919614782041
45825,0.853042017761177
45826,0.853042017761177
45827,0.853042017761177
45828,0.853042017761177
45829,0.853042017761177
45830,0.7846219337937604
45831,0.7340844943086986
45832,0.7846219337937604
45833,0.7846219337937604
45834,0.7846219337937604
45835,0.7889090571361784
45836,0.8135871192737827
45837,0.7889090571361784
45838,0.8135871192737827
45839,0.7889090571361784
45840,0.7858598155799212
45841,0.7725049880940685
45842,0.7858598155799212
45843,0.7858598155799212
45844,0.7858598155799212
45845,0.8545865932579928
45846,0.9349828966118583
45847,0.8545865932579928
45848,0.9349828966118583
45849,0.8545865932579928
45850,0.858787132825496
45851,0.9142464084987028
45852,0.858787132825496
45853,0.9142464084987028
45854,0.9142464084987028
45855,0.8269934296964783
45856,0.8091293312422345
45857,0.8269934296964783
45858,0.8269934296964783
45859,0.8091293312422345
45860,0.7595434112061247
45861,0.8117760590858417
45862,0.7595434112061247
45863,0.7595434112061247
45864,0.7595434112061247
45865,0.8089773110661268
45866,0.7927178517111777
45867,0.7927178517111777
45868,0.8089773110661268
45869,0.8089773110661268
45870,0.8897060761063319
45871,0.7969089099603806
45872,0.8897060761063319
45873,0.8897060761063319
45874,0.8897060761063319
45875,0.7444701462731158
45876,0.8999946812446813
45877,0.8999946812446813
45878,0.7444701462731158
45879,0.7444701462731158
45880,0.8080325421704732
45881,0.8220839882867136
45882,0.8080325421704732
45883,0.8080325421704732
45884,0.8080325421704732
45885,0.7539833620680395
45886,0.849412854835212
45887,0.7539833620680395
45888,0.7539833620680395
45889,0.7539833620680395
45890,0.8287869090288444
45891,0.8897536357747831
45892,0.8287869090288444
45893,0.8897536357747831
45894,0.8897536357747831
45895,0.8284805846318638
45896,0.7961830968946718
45897,0.8284805846318638
45898,0.7961830968946718
45899,0.7961830968946718
45900,0.8662200003993518
45901,0.852507131278683
45902,0.8662200003993518
45903,0.8662200003993518
45904,0.8662200003993518
45905,0.8050750959413
45906,0.675378234989648
45907,0.8050750959413
45908,0.8050750959413
45909,0.8050750959413
45910,0.7497533175400332
45911,0.8322137871203207
45912,0.7497533175400332
45913,0.8322137871203207
45914,0.7497533175400332
45915,0.8058930693489517
45916,0.8141819015589038
45917,0.8058930693489517
45918,0.8058930693489517
45919,0.8058930693489517
45920,0.8571534308603275
45921,0.8976788705696573
45922,0.8571534308603275
45923,0.8976788705696573
45924,0.8571534308603275
45925,0.7841286799620133
45926,0.87382172293937
45927,0.87382172293937
45928,0.7841286799620133
45929,0.7841286799620133
45930,0.7995557204033943
45931,0.764966133058087
45932,0.7995557204033943
45933,0.7995557204033943
45934,0.7995557204033943
45935,0.7014377919847039
45936,0.8402706232623112
45937,0.7014377919847039
45938,0.7014377919847039
45939,0.7014377919847039
45940,0.8626412283391238
45941,0.8436939782119772
45942,0.8626412283391238
45943,0.8436939782119772
45944,0.8626412283391238
45945,0.9264921097563187
45946,0.8317003427850993
45947,0.8317003427850993
45948,0.9264921097563187
45949,0.8317003427850993
45950,0.7934808052214376
45951,0.8458214205279423
45952,0.8458214205279423
45953,0.7934808052214376
45954,0.7934808052214376
45955,0.7639721633142686
45956,0.7964312169312169
45957,0.7639721633142686
45958,0.7639721633142686
45959,0.7639721633142686
45960,0.8452271695410898
45961,0.8323214401339402
45962,0.8452271695410898
45963,0.8323214401339402
45964,0.8323214401339402
45965,0.7877284825311142
45966,0.7641992534803992
45967,0.7877284825311142
45968,0.7877284825311142
45969,0.7877284825311142
45970,0.8049302549302549
45971,0.8870931952832374
45972,0.8049302549302549
45973,0.8049302549302549
45974,0.8870931952832374
45975,0.8343346898298888
45976,0.834510701208494
45977,0.834510701208494
45978,0.8343346898298888
45979,0.8343346898298888
45980,0.7312576051315856
45981,0.7511096881557011
45982,0.7312576051315856
45983,0.7312576051315856
45984,0.7312576051315856
45985,0.814088341485268
45986,0.8032709235091451
45987,0.814088341485268
45988,0.814088341485268
45989,0.8032709235091451
45990,0.8005450121398398
45991,0.7765929070929071
45992,0.8005450121398398
45993,0.8005450121398398
45994,0.7765929070929071
45995,0.8297051030666789
45996,0.7689371831871832
45997,0.7689371831871832
45998,0.8297051030666789
45999,0.7689371831871832
46000,0.804180285597017
46001,0.7198611292776378
46002,0.804180285597017
46003,0.804180285597017
46004,0.7198611292776378
46005,0.9029412360318158
46006,0.880559788216045
46007,0.880559788216045
46008,0.880559788216045
46009,0.9029412360318158
46010,0.6919005949320953
46011,0.6547597974835878
46012,0.6919005949320953
46013,0.6547597974835878
46014,0.6919005949320953
46015,0.8563872924648787
46016,0.8216498891206403
46017,0.8563872924648787
46018,0.8216498891206403
46019,0.8563872924648787
46020,0.7698347986633755
46021,0.8366283443990592
46022,0.8366283443990592
46023,0.7698347986633755
46024,0.8366283443990592
46025,0.7791453445660659
46026,0.7122805096763429
46027,0.7122805096763429
46028,0.7122805096763429
46029,0.7791453445660659
46030,0.8855819177977522
46031,0.8284014003285047
46032,0.8284014003285047
46033,0.8855819177977522
46034,0.8855819177977522
46035,0.8141409387217365
46036,0.8678624011836038
46037,0.8141409387217365
46038,0.8678624011836038
46039,0.8141409387217365
46040,0.8835035475727004
46041,0.7494143638987023
46042,0.8835035475727004
46043,0.8835035475727004
46044,0.7494143638987023
46045,0.7710556238142445
46046,0.5051724797002012
46047,0.7710556238142445
46048,0.5051724797002012
46049,0.7710556238142445
46050,0.8097258748235046
46051,0.8179475696717076
46052,0.8097258748235046
46053,0.8097258748235046
46054,0.8097258748235046
46055,0.8157275047091217
46056,0.7728191023535851
46057,0.7728191023535851
46058,0.7728191023535851
46059,0.8157275047091217
46060,0.5171740512813927
46061,0.49442871531303123
46062,0.5171740512813927
46063,0.5171740512813927
46064,0.5171740512813927
46065,0.8992386179431943
46066,0.7523854434199262
46067,0.7523854434199262
46068,0.8992386179431943
46069,0.8992386179431943
46070,0.7031716090516933
46071,0.6873698986198985
46072,0.7031716090516933
46073,0.7031716090516933
46074,0.6873698986198985
46075,0.8232997387953058
46076,0.8053127184881308
46077,0.8232997387953058
46078,0.8232997387953058
46079,0.8232997387953058
46080,0.8719554091631254
46081,0.8621993077950084
46082,0.8719554091631254
46083,0.8719554091631254
46084,0.8719554091631254
46085,0.860517002647454
46086,0.8456830340590074
46087,0.860517002647454
46088,0.860517002647454
46089,0.860517002647454
46090,0.7842125383079751
46091,0.8253425543824697
46092,0.8253425543824697
46093,0.8253425543824697
46094,0.7842125383079751
46095,0.7992806676711232
46096,0.7344315947241367
46097,0.7992806676711232
46098,0.7344315947241367
46099,0.7992806676711232
46100,0.8639803331014906
46101,0.876287582654515
46102,0.8639803331014906
46103,0.8639803331014906
46104,0.8639803331014906
46105,0.8325894878068791
46106,0.8224387556788499
46107,0.8325894878068791
46108,0.8224387556788499
46109,0.8224387556788499
46110,0.853042017761177
46111,0.853042017761177
46112,0.853042017761177
46113,0.853042017761177
46114,0.853042017761177
46115,0.7773967180979139
46116,0.8970897856932339
46117,0.7773967180979139
46118,0.7773967180979139
46119,0.7773967180979139
46120,0.9119108903771491
46121,0.7080230611832443
46122,0.9119108903771491
46123,0.9119108903771491
46124,0.9119108903771491
46125,0.8453626848112515
46126,0.8190894273570046
46127,0.8190894273570046
46128,0.8190894273570046
46129,0.8453626848112515
46130,0.7872002921582232
46131,0.8305584693084693
46132,0.7872002921582232
46133,0.7872002921582232
46134,0.8305584693084693
46135,0.8747794566544567
46136,0.7473603074110173
46137,0.8747794566544567
46138,0.8747794566544567
46139,0.8747794566544567
46140,0.7828356965502234
46141,0.7587483667920264
46142,0.7587483667920264
46143,0.7828356965502234
46144,0.7587483667920264
46145,0.4707136761514642
46146,0.7216760584976903
46147,0.4707136761514642
46148,0.4707136761514642
46149,0.4707136761514642
46150,0.8305270887413747
46151,0.7990172558922559
46152,0.8305270887413747
46153,0.8305270887413747
46154,0.8305270887413747
46155,0.8503899917048737
46156,0.7164148752482086
46157,0.8503899917048737
46158,0.8503899917048737
46159,0.8503899917048737
46160,0.8097321251733016
46161,0.8332124262849374
46162,0.8097321251733016
46163,0.8097321251733016
46164,0.8097321251733016
46165,0.8503562020108183
46166,0.7853514107275965
46167,0.8503562020108183
46168,0.8503562020108183
46169,0.8503562020108183
46170,0.6816004259323307
46171,0.8898987636522803
46172,0.6816004259323307
46173,0.6816004259323307
46174,0.8898987636522803
46175,0.8547807893698698
46176,0.7914857326159304
46177,0.8547807893698698
46178,0.8547807893698698
46179,0.8547807893698698
46180,0.8009536532903139
46181,0.8415133713385243
46182,0.8415133713385243
46183,0.8009536532903139
46184,0.8009536532903139
46185,0.8557935110255896
46186,0.8691839543970997
46187,0.8557935110255896
46188,0.8691839543970997
46189,0.8557935110255896
46190,0.8063788583702377
46191,0.7946189812962452
46192,0.8063788583702377
46193,0.8063788583702377
46194,0.7946189812962452
46195,0.8271741825707585
46196,0.874135416520474
46197,0.874135416520474
46198,0.8271741825707585
46199,0.8271741825707585
46200,0.7857998356925269
46201,0.7882121212121213
46202,0.7857998356925269
46203,0.7882121212121213
46204,0.7882121212121213
46205,0.855367474457623
46206,0.8242284991172644
46207,0.8242284991172644
46208,0.855367474457623
46209,0.8242284991172644
46210,0.8365824722909976
46211,0.7713362380338541
46212,0.7713362380338541
46213,0.8365824722909976
46214,0.8365824722909976
46215,0.9026702596919989
46216,0.8653915330701045
46217,0.9026702596919989
46218,0.8653915330701045
46219,0.8653915330701045
46220,0.798239630877046
46221,0.7855123920913395
46222,0.798239630877046
46223,0.798239630877046
46224,0.798239630877046
46225,0.8239243030545551
46226,0.8239243030545551
46227,0.8239243030545551
46228,0.8239243030545551
46229,0.8239243030545551
46230,0.7422943742001149
46231,0.8412657624179364
46232,0.7422943742001149
46233,0.7422943742001149
46234,0.7422943742001149
46235,0.7951424184416512
46236,0.8274601505882153
46237,0.7951424184416512
46238,0.7951424184416512
46239,0.7951424184416512
46240,0.8992840996369222
46241,0.8452354541222347
46242,0.8452354541222347
46243,0.8452354541222347
46244,0.8992840996369222
46245,0.8900467793422354
46246,0.810596078639557
46247,0.810596078639557
46248,0.8900467793422354
46249,0.8900467793422354
46250,0.8092189214389365
46251,0.7302172096908939
46252,0.7302172096908939
46253,0.8092189214389365
46254,0.8092189214389365
46255,0.7371821688590321
46256,0.6512532435705224
46257,0.7371821688590321
46258,0.7371821688590321
46259,0.6512532435705224
46260,0.8954808744663817
46261,0.8397825933728571
46262,0.8954808744663817
46263,0.8954808744663817
46264,0.8397825933728571
46265,0.8883697504839895
46266,0.8685112765185492
46267,0.8883697504839895
46268,0.8883697504839895
46269,0.8883697504839895
46270,0.8116092849956866
46271,0.8422277684780983
46272,0.8116092849956866
46273,0.8116092849956866
46274,0.8116092849956866
46275,0.8718242273788744
46276,0.7719333241005067
46277,0.8718242273788744
46278,0.7719333241005067
46279,0.8718242273788744
46280,0.888843732895457
46281,0.7363846727859574
46282,0.7363846727859574
46283,0.888843732895457
46284,0.888843732895457
46285,0.7647812442984857
46286,0.815375651773111
46287,0.7647812442984857
46288,0.7647812442984857
46289,0.7647812442984857
46290,0.812962938563863
46291,0.8996957765595465
46292,0.812962938563863
46293,0.812962938563863
46294,0.812962938563863
46295,0.7891142908815323
46296,0.7789034145930698
46297,0.7891142908815323
46298,0.7891142908815323
46299,0.7891142908815323
46300,0.8315292099205143
46301,0.8090189301527062
46302,0.8090189301527062
46303,0.8090189301527062
46304,0.8315292099205143
46305,0.868881850646861
46306,0.8033760073688194
46307,0.8033760073688194
46308,0.868881850646861
46309,0.868881850646861
46310,0.8658487096137994
46311,0.7998505462791177
46312,0.8658487096137994
46313,0.8658487096137994
46314,0.8658487096137994
46315,0.7622062510901797
46316,0.8262722243643297
46317,0.7622062510901797
46318,0.7622062510901797
46319,0.7622062510901797
46320,0.9099773458321846
46321,0.824045462759884
46322,0.9099773458321846
46323,0.9099773458321846
46324,0.9099773458321846
46325,0.8691153338202341
46326,0.7988355718104134
46327,0.8691153338202341
46328,0.7988355718104134
46329,0.8691153338202341
46330,0.7485998679209886
46331,0.767638521272927
46332,0.7485998679209886
46333,0.767638521272927
46334,0.767638521272927
46335,0.7596606567847081
46336,0.8403237065739847
46337,0.8403237065739847
46338,0.7596606567847081
46339,0.7596606567847081
46340,0.7161381156255836
46341,0.8093781630380302
46342,0.7161381156255836
46343,0.7161381156255836
46344,0.7161381156255836
46345,0.8781668680219405
46346,0.875929600773366
46347,0.8781668680219405
46348,0.875929600773366
46349,0.875929600773366
46350,0.8551488701082794
46351,0.8634834344399562
46352,0.8551488701082794
46353,0.8551488701082794
46354,0.8551488701082794
46355,0.8282978868786015
46356,0.8199936269671564
46357,0.8282978868786015
46358,0.8199936269671564
46359,0.8199936269671564
46360,0.7301959024982342
46361,0.7716779554536294
46362,0.7716779554536294
46363,0.7716779554536294
46364,0.7301959024982342
46365,0.8461035851122058
46366,0.8583628094632755
46367,0.8461035851122058
46368,0.8461035851122058
46369,0.8461035851122058
46370,0.7904256635177688
46371,0.8991526407141563
46372,0.7904256635177688
46373,0.7904256635177688
46374,0.7904256635177688
46375,0.7287330526052063
46376,0.8085788062970566
46377,0.7287330526052063
46378,0.7287330526052063
46379,0.7287330526052063
46380,0.8094322224710155
46381,0.7551664390702318
46382,0.7551664390702318
46383,0.8094322224710155
46384,0.7551664390702318
46385,0.8384041393575925
46386,0.8741292147249828
46387,0.8384041393575925
46388,0.8741292147249828
46389,0.8384041393575925
46390,0.7142055192067052
46391,0.7473537111371721
46392,0.7142055192067052
46393,0.7473537111371721
46394,0.7142055192067052
46395,0.7262277980811033
46396,0.8292893413287533
46397,0.7262277980811033
46398,0.7262277980811033
46399,0.7262277980811033
46400,0.842257000121989
46401,0.8911216862023557
46402,0.8911216862023557
46403,0.8911216862023557
46404,0.842257000121989
46405,0.8384372009301677
46406,0.8514891593887669
46407,0.8514891593887669
46408,0.8514891593887669
46409,0.8384372009301677
46410,0.8149316367457297
46411,0.8208907604569451
46412,0.8149316367457297
46413,0.8149316367457297
46414,0.8149316367457297
46415,0.7117593829980096
46416,0.8093576727670395
46417,0.8093576727670395
46418,0.7117593829980096
46419,0.8093576727670395
46420,0.7427681726875275
46421,0.8299741203689364
46422,0.8299741203689364
46423,0.7427681726875275
46424,0.7427681726875275
46425,0.8693370607000495
46426,0.8277310924369747
46427,0.8277310924369747
46428,0.8277310924369747
46429,0.8693370607000495
46430,0.7885757165980289
46431,0.9185805462733578
46432,0.9185805462733578
46433,0.7885757165980289
46434,0.9185805462733578
46435,0.6808210801153443
46436,0.7913333867995911
46437,0.6808210801153443
46438,0.6808210801153443
46439,0.6808210801153443
46440,0.8174592872432068
46441,0.8170884632445353
46442,0.8170884632445353
46443,0.8174592872432068
46444,0.8170884632445353
46445,0.8074898126813449
46446,0.8577420174476662
46447,0.8577420174476662
46448,0.8577420174476662
46449,0.8074898126813449
46450,0.7168459308044516
46451,0.8292501503126504
46452,0.8292501503126504
46453,0.8292501503126504
46454,0.7168459308044516
46455,0.9186236011858382
46456,0.6687185443283004
46457,0.9186236011858382
46458,0.9186236011858382
46459,0.6687185443283004
46460,0.8102993816995614
46461,0.8116781734243729
46462,0.8102993816995614
46463,0.8102993816995614
46464,0.8102993816995614
46465,0.8368701147588584
46466,0.8419359283866942
46467,0.8368701147588584
46468,0.8419359283866942
46469,0.8368701147588584
46470,0.7055806893284287
46471,0.8252036176384002
46472,0.7055806893284287
46473,0.7055806893284287
46474,0.7055806893284287
46475,0.7475094406041987
46476,0.7858113553113553
46477,0.7475094406041987
46478,0.7475094406041987
46479,0.7475094406041987
46480,0.8759675657325824
46481,0.8089336055720464
46482,0.8759675657325824
46483,0.8089336055720464
46484,0.8089336055720464
46485,0.8687540771808013
46486,0.8478154344324096
46487,0.8478154344324096
46488,0.8687540771808013
46489,0.8478154344324096
46490,0.8776044832914739
46491,0.8139473435850247
46492,0.8776044832914739
46493,0.8776044832914739
46494,0.8776044832914739
46495,0.7410521646619547
46496,0.8117217803667078
46497,0.8117217803667078
46498,0.8117217803667078
46499,0.7410521646619547
46500,0.7473769652912121
46501,0.7295409954770274
46502,0.7473769652912121
46503,0.7473769652912121
46504,0.7473769652912121
46505,0.8044595728703888
46506,0.8456823101613298
46507,0.8044595728703888
46508,0.8044595728703888
46509,0.8456823101613298
46510,0.8298357146349394
46511,0.8365703654606078
46512,0.8298357146349394
46513,0.8365703654606078
46514,0.8365703654606078
46515,0.7971930612981317
46516,0.8243744930319885
46517,0.7971930612981317
46518,0.7971930612981317
46519,0.7971930612981317
46520,0.8579485068801217
46521,0.876686922715419
46522,0.876686922715419
46523,0.8579485068801217
46524,0.876686922715419
46525,0.8615900383141762
46526,0.8053454715219421
46527,0.8053454715219421
46528,0.8053454715219421
46529,0.8615900383141762
46530,0.7619029234434936
46531,0.8520940409131152
46532,0.8520940409131152
46533,0.7619029234434936
46534,0.8520940409131152
46535,0.8443481762679019
46536,0.8269664238832779
46537,0.8269664238832779
46538,0.8443481762679019
46539,0.8269664238832779
46540,0.8052972017089665
46541,0.8523877357210691
46542,0.8052972017089665
46543,0.8523877357210691
46544,0.8523877357210691
46545,0.8573607479477044
46546,0.9072578123787801
46547,0.9072578123787801
46548,0.8573607479477044
46549,0.9072578123787801
46550,0.8322363088503439
46551,0.7624775150701862
46552,0.7624775150701862
46553,0.8322363088503439
46554,0.7624775150701862
46555,0.8315948776962804
46556,0.8475923244208473
46557,0.8475923244208473
46558,0.8315948776962804
46559,0.8315948776962804
46560,0.7777791695361667
46561,0.7511092152234815
46562,0.7777791695361667
46563,0.7777791695361667
46564,0.7777791695361667
46565,0.8563619047701794
46566,0.8068520674285433
46567,0.8563619047701794
46568,0.8563619047701794
46569,0.8068520674285433
46570,0.7310912453283203
46571,0.7848971535475058
46572,0.7310912453283203
46573,0.7848971535475058
46574,0.7310912453283203
46575,0.8674862724233299
46576,0.935017107565866
46577,0.8674862724233299
46578,0.935017107565866
46579,0.935017107565866
46580,0.731596034466591
46581,0.8329220876859766
46582,0.731596034466591
46583,0.731596034466591
46584,0.731596034466591
46585,0.8792552810597923
46586,0.9013236798293288
46587,0.9013236798293288
46588,0.8792552810597923
46589,0.8792552810597923
46590,0.8570829768118422
46591,0.8359063763696566
46592,0.8570829768118422
46593,0.8570829768118422
46594,0.8359063763696566
46595,0.8284582427488761
46596,0.810614998322885
46597,0.8284582427488761
46598,0.8284582427488761
46599,0.8284582427488761
46600,0.8473611489824826
46601,0.7593541327265544
46602,0.8473611489824826
46603,0.8473611489824826
46604,0.8473611489824826
46605,0.791984829471711
46606,0.8381437665710327
46607,0.791984829471711
46608,0.791984829471711
46609,0.791984829471711
46610,0.853764737981129
46611,0.8439502344901101
46612,0.8439502344901101
46613,0.853764737981129
46614,0.8439502344901101
46615,0.9142951044415837
46616,0.7769942970427948
46617,0.9142951044415837
46618,0.9142951044415837
46619,0.9142951044415837
46620,0.894864144936439
46621,0.797061972646948
46622,0.894864144936439
46623,0.894864144936439
46624,0.894864144936439
46625,0.8861662913774919
46626,0.8511843859575257
46627,0.8861662913774919
46628,0.8511843859575257
46629,0.8511843859575257
46630,0.7871272191790504
46631,0.8257034471164906
46632,0.8257034471164906
46633,0.7871272191790504
46634,0.8257034471164906
46635,0.8854416041586742
46636,0.7411851589270944
46637,0.7411851589270944
46638,0.8854416041586742
46639,0.8854416041586742
46640,0.8494740285039317
46641,0.8100151856401856
46642,0.8494740285039317
46643,0.8494740285039317
46644,0.8494740285039317
46645,0.910062570447381
46646,0.8599053309428399
46647,0.8599053309428399
46648,0.910062570447381
46649,0.910062570447381
46650,0.7998830330618009
46651,0.8695443318595514
46652,0.7998830330618009
46653,0.7998830330618009
46654,0.7998830330618009
46655,0.8453708492249682
46656,0.8372434502100781
46657,0.8372434502100781
46658,0.8453708492249682
46659,0.8453708492249682
46660,0.8805172813835053
46661,0.8550166467001145
46662,0.8805172813835053
46663,0.8550166467001145
46664,0.8550166467001145
46665,0.7526517222235913
46666,0.7663419625052267
46667,0.7526517222235913
46668,0.7526517222235913
46669,0.7526517222235913
46670,0.8638708126686108
46671,0.863233516556603
46672,0.8638708126686108
46673,0.8638708126686108
46674,0.8638708126686108
46675,0.8127730128213999
46676,0.7249005215928528
46677,0.8127730128213999
46678,0.8127730128213999
46679,0.8127730128213999
46680,0.6889561860674295
46681,0.7873852297332333
46682,0.6889561860674295
46683,0.6889561860674295
46684,0.6889561860674295
46685,0.8800881059855652
46686,0.7690993782512137
46687,0.8800881059855652
46688,0.8800881059855652
46689,0.8800881059855652
46690,0.67349856063852
46691,0.5939851776113645
46692,0.67349856063852
46693,0.67349856063852
46694,0.67349856063852
46695,0.8241231362658313
46696,0.8241231362658313
46697,0.8241231362658313
46698,0.8241231362658313
46699,0.8241231362658313
46700,0.591909478321243
46701,0.783819607877364
46702,0.591909478321243
46703,0.591909478321243
46704,0.783819607877364
46705,0.8406635088433334
