story_id,C_score
45637,0.9983299225568771
45638,0.9983299225568771
45639,0.9983299225568771
45640,0.9991170565287272
45641,0.9966864883899689
45642,0.9991170565287272
45643,0.9966864883899689
45644,0.9966864883899689
45645,0.9788061678409576
45646,0.9994304031133652
45647,0.9788061678409576
45648,0.9994304031133652
45649,0.9788061678409576
45650,0.9963097274303436
45651,0.9965884983539581
45652,0.9963097274303436
45653,0.9963097274303436
45654,0.9963097274303436
45655,0.9994823634624481
45656,0.9997973839441935
45657,0.9997973839441935
45658,0.9997973839441935
45659,0.9994823634624481
45660,0.9997901618480682
45661,0.9997894465923309
45662,0.9997901618480682
45663,0.9997901618480682
45664,0.9997901618480682
45665,0.9980878978967667
45666,0.9995506703853607
45667,0.9980878978967667
45668,0.9995506703853607
45669,0.9980878978967667
45670,0.9968558351198832
45671,0.9997752706209818
45672,0.9997752706209818
45673,0.9968558351198832
45674,0.9997752706209818
45675,0.9998133977254232
45676,0.9984104186296463
45677,0.9984104186296463
45678,0.9998133977254232
45679,0.9984104186296463
45680,0.999719887971878
45681,0.9998193383216858
45682,0.999719887971878
45683,0.999719887971878
45684,0.999719887971878
45685,0.9987737536430359
45686,0.995475459098816
45687,0.9987737536430359
45688,0.9987737536430359
45689,0.9987737536430359
45690,0.9470777908960978
45691,0.8634126782417297
45692,0.9470777908960978
45693,0.9470777908960978
45694,0.9470777908960978
45695,0.9995933622121811
45696,0.9996672123670578
45697,0.9995933622121811
45698,0.9995933622121811
45699,0.9995933622121811
45700,0.9975452542304992
45701,0.9997614473104477
45702,0.9997614473104477
45703,0.9997614473104477
45704,0.9975452542304992
45705,0.9982282400131226
45706,0.9886689335107803
45707,0.9886689335107803
45708,0.9982282400131226
45709,0.9886689335107803
45710,0.9998056292533875
45711,0.9887228086590767
45712,0.9998056292533875
45713,0.9998056292533875
45714,0.9887228086590767
45715,0.9997974038124084
45716,0.8282986879348755
45717,0.9997974038124084
45718,0.8282986879348755
45719,0.9997974038124084
45720,0.9995200037956238
45721,0.9996917545795441
45722,0.9995200037956238
45723,0.9996917545795441
45724,0.9996917545795441
45725,0.9929300397634506
45726,0.9991578906774521
45727,0.9929300397634506
45728,0.9991578906774521
45729,0.9929300397634506
45730,0.9995758334795634
45731,0.7859616994857788
45732,0.9995758334795634
45733,0.7859616994857788
45734,0.7859616994857788
45735,0.999751627445221
45736,0.9992086986700693
45737,0.999751627445221
45738,0.999751627445221
45739,0.999751627445221
45740,0.9940183311700821
45741,0.9995891571044921
45742,0.9995891571044921
45743,0.9940183311700821
45744,0.9995891571044921
45745,0.8264614224433899
45746,0.9994077086448669
45747,0.9994077086448669
45748,0.8264614224433899
45749,0.8264614224433899
45750,0.9957625642418861
45751,0.9997888207435608
45752,0.9957625642418861
45753,0.9997888207435608
45754,0.9997888207435608
45755,0.8791074206431707
45756,0.9997748255729675
45757,0.8791074206431707
45758,0.8791074206431707
45759,0.9997748255729675
45760,0.9991384148597717
45761,0.999761775135994
45762,0.9991384148597717
45763,0.9991384148597717
45764,0.999761775135994
45765,0.9993927925825119
45766,0.9821892142295837
45767,0.9993927925825119
45768,0.9993927925825119
45769,0.9993927925825119
45770,0.9997366269429525
45771,0.9994757771492004
45772,0.9997366269429525
45773,0.9994757771492004
45774,0.9997366269429525
45775,0.9996197074651718
45776,0.9991944581270218
45777,0.9991944581270218
45778,0.9996197074651718
45779,0.9991944581270218
45780,0.998699794212977
45781,0.9993131518363952
45782,0.998699794212977
45783,0.998699794212977
45784,0.998699794212977
45785,0.9996892213821411
45786,0.9996188779671987
45787,0.9996892213821411
45788,0.9996892213821411
45789,0.9996188779671987
45790,0.6753923011322817
45791,0.9997595945994059
45792,0.6753923011322817
45793,0.9997595945994059
45794,0.9997595945994059
45795,0.9909269511699677
45796,0.9985821644465128
45797,0.9985821644465128
45798,0.9909269511699677
45799,0.9909269511699677
45800,0.9996237307786942
45801,0.9953218102455139
45802,0.9953218102455139
45803,0.9996237307786942
45804,0.9996237307786942
45805,0.9997159242630005
45806,0.9719690216912164
45807,0.9997159242630005
45808,0.9997159242630005
45809,0.9997159242630005
45810,0.8411026162405809
45811,0.9911949435869852
45812,0.8411026162405809
45813,0.9911949435869852
45814,0.9911949435869852
45815,0.9997585713863373
45816,0.9971325099468231
45817,0.9997585713863373
45818,0.9997585713863373
45819,0.9997585713863373
45820,0.999807620048523
45821,0.9997943043708801
45822,0.999807620048523
45823,0.999807620048523
45824,0.999807620048523
45825,0.9989567875862122
45826,0.9989567875862122
45827,0.9989567875862122
45828,0.9989567875862122
45829,0.9989567875862122
45830,0.9997743368148804
45831,0.9965216517448425
45832,0.9997743368148804
45833,0.9997743368148804
45834,0.9997743368148804
45835,0.9994298219680786
45836,0.8960658391671521
45837,0.9994298219680786
45838,0.8960658391671521
45839,0.9994298219680786
45840,0.9985800683498383
45841,0.9994706511497498
45842,0.9985800683498383
45843,0.9985800683498383
45844,0.9985800683498383
45845,0.9997885425885519
45846,0.9649277329444885
45847,0.9997885425885519
45848,0.9649277329444885
45849,0.9997885425885519
45850,0.9995514899492264
45851,0.9979313910007477
45852,0.9995514899492264
45853,0.9979313910007477
45854,0.9979313910007477
45855,0.9997787773609161
45856,0.979724383354187
45857,0.9997787773609161
45858,0.9997787773609161
45859,0.979724383354187
45860,0.9963914752006531
45861,0.9984600692987442
45862,0.9963914752006531
45863,0.9963914752006531
45864,0.9963914752006531
45865,0.9978146255016327
45866,0.9997303336858749
45867,0.9997303336858749
45868,0.9978146255016327
45869,0.9978146255016327
45870,0.9997048258781434
45871,0.9995183348655701
45872,0.9997048258781434
45873,0.9997048258781434
45874,0.9997048258781434
45875,0.7998714321933221
45876,0.9998289148012797
45877,0.9998289148012797
45878,0.7998714321933221
45879,0.7998714321933221
45880,0.9997581392526627
45881,0.9986929595470428
45882,0.9997581392526627
45883,0.9997581392526627
45884,0.9997581392526627
45885,0.998034343123436
45886,0.9917683005332947
45887,0.998034343123436
45888,0.998034343123436
45889,0.998034343123436
45890,0.9997056921323141
45891,0.9996382236480713
45892,0.9997056921323141
45893,0.9996382236480713
45894,0.9996382236480713
45895,0.9996752738952637
45896,0.9997133016586304
45897,0.9996752738952637
45898,0.9997133016586304
45899,0.9997133016586304
45900,0.9990549981594086
45901,0.9997519056002299
45902,0.9990549981594086
45903,0.9990549981594086
45904,0.9990549981594086
45905,0.9997457504272461
45906,0.9912033528089523
45907,0.9997457504272461
45908,0.9997457504272461
45909,0.9997457504272461
45910,0.9978477209806442
45911,0.9969614148139954
45912,0.9978477209806442
45913,0.9969614148139954
45914,0.9978477209806442
45915,0.7881879024207592
45916,0.999782532453537
45917,0.7881879024207592
45918,0.7881879024207592
45919,0.7881879024207592
45920,0.8468766808509827
45921,0.9934520721435547
45922,0.8468766808509827
45923,0.9934520721435547
45924,0.8468766808509827
45925,0.9996705055236816
45926,0.9064378589391708
45927,0.9064378589391708
45928,0.9996705055236816
45929,0.9996705055236816
45930,0.9989631325006485
45931,0.9965441584587097
45932,0.9989631325006485
45933,0.9989631325006485
45934,0.9989631325006485
45935,0.9928425848484039
45936,0.998719185590744
45937,0.9928425848484039
45938,0.9928425848484039
45939,0.9928425848484039
45940,0.75457763671875
45941,0.999721908569336
45942,0.75457763671875
45943,0.999721908569336
45944,0.75457763671875
45945,0.9994266629219055
45946,0.9938841342926026
45947,0.9938841342926026
45948,0.9994266629219055
45949,0.9938841342926026
45950,0.9997526556253433
45951,0.9997251152992248
45952,0.9997251152992248
45953,0.9997526556253433
45954,0.9997526556253433
45955,0.9989787191152573
45956,0.9946186989545822
45957,0.9989787191152573
45958,0.9989787191152573
45959,0.9989787191152573
45960,0.9931953996419907
45961,0.9993264824151993
45962,0.9931953996419907
45963,0.9993264824151993
45964,0.9993264824151993
45965,0.997805580496788
45966,0.9810877442359924
45967,0.997805580496788
45968,0.997805580496788
45969,0.997805580496788
45970,0.9996328055858612
45971,0.8756126403808594
45972,0.9996328055858612
45973,0.9996328055858612
45974,0.8756126403808594
45975,0.9995661616325379
45976,0.9981840252876282
45977,0.9981840252876282
45978,0.9995661616325379
45979,0.9995661616325379
45980,0.34844804723979905
45981,0.6412099041044712
45982,0.34844804723979905
45983,0.34844804723979905
45984,0.34844804723979905
45985,0.9997921586036682
45986,0.9997151692708334
45987,0.9997921586036682
45988,0.9997921586036682
45989,0.9997151692708334
45990,0.9992556571960449
45991,0.9995088577270508
45992,0.9992556571960449
45993,0.9992556571960449
45994,0.9995088577270508
45995,0.9998138397932053
45996,0.9998209923505783
45997,0.9998209923505783
45998,0.9998138397932053
45999,0.9998209923505783
46000,0.819237995478842
46001,0.9994927793741226
46002,0.819237995478842
46003,0.819237995478842
46004,0.9994927793741226
46005,0.7308551006019115
46006,0.9996813237667084
46007,0.9996813237667084
46008,0.9996813237667084
46009,0.7308551006019115
46010,0.9958576798439026
46011,0.9996193498373032
46012,0.9958576798439026
46013,0.9996193498373032
46014,0.9958576798439026
46015,0.9993678033351898
46016,0.9995482563972473
46017,0.9993678033351898
46018,0.9995482563972473
46019,0.9993678033351898
46020,0.996003583073616
46021,0.8019069194793701
46022,0.8019069194793701
46023,0.996003583073616
46024,0.8019069194793701
46025,0.9997677803039551
46026,0.9997843106587728
46027,0.9997843106587728
46028,0.9997843106587728
46029,0.9997677803039551
46030,0.9992653250694274
46031,0.9977853000164032
46032,0.9977853000164032
46033,0.9992653250694274
46034,0.9992653250694274
46035,0.868202520268304
46036,0.9997015595436096
46037,0.868202520268304
46038,0.9997015595436096
46039,0.868202520268304
46040,0.9998126924037933
46041,0.9997060656547546
46042,0.9998126924037933
46043,0.9998126924037933
46044,0.9997060656547546
46045,0.9991422593593597
46046,0.9983780831098557
46047,0.9991422593593597
46048,0.9983780831098557
46049,0.9991422593593597
46050,0.8330220821080729
46051,0.7575047587354978
46052,0.8330220821080729
46053,0.8330220821080729
46054,0.8330220821080729
46055,0.9003206342458725
46056,0.9465518593788147
46057,0.9465518593788147
46058,0.9465518593788147
46059,0.9003206342458725
46060,0.9995185881853104
46061,0.9986541569232941
46062,0.9995185881853104
46063,0.9995185881853104
46064,0.9995185881853104
46065,0.8333092780473331
46066,0.9996972680091858
46067,0.9996972680091858
46068,0.8333092780473331
46069,0.8333092780473331
46070,0.9995082765817642
46071,0.9995390772819519
46072,0.9995082765817642
46073,0.9995082765817642
46074,0.9995390772819519
46075,0.9998059868812561
46076,0.9997344255447388
46077,0.9998059868812561
46078,0.9998059868812561
46079,0.9998059868812561
46080,0.9935774803161621
46081,0.9963971823453903
46082,0.9935774803161621
46083,0.9935774803161621
46084,0.9935774803161621
46085,0.9998098015785217
46086,0.999812126159668
46087,0.9998098015785217
46088,0.9998098015785217
46089,0.9998098015785217
46090,0.9941859841346741
46091,0.9996955841779709
46092,0.9996955841779709
46093,0.9996955841779709
46094,0.9941859841346741
46095,0.9975105375051498
46096,0.9991395175457001
46097,0.9975105375051498
46098,0.9991395175457001
46099,0.9975105375051498
46100,0.9896012544631958
46101,0.9998022615909576
46102,0.9896012544631958
46103,0.9896012544631958
46104,0.9896012544631958
46105,0.9997734824816386
46106,0.9764512300491333
46107,0.9997734824816386
46108,0.9764512300491333
46109,0.9764512300491333
46110,0.9989567875862122
46111,0.9989567875862122
46112,0.9989567875862122
46113,0.9989567875862122
46114,0.9989567875862122
46115,0.9994932413101196
46116,0.7528091336134821
46117,0.9994932413101196
46118,0.9994932413101196
46119,0.9994932413101196
46120,0.9849852919578552
46121,0.9958703368902206
46122,0.9849852919578552
46123,0.9849852919578552
46124,0.9849852919578552
46125,0.9998140573501587
46126,0.9997904747724533
46127,0.9997904747724533
46128,0.9997904747724533
46129,0.9998140573501587
46130,0.8609342575073242
46131,0.9997997432947159
46132,0.8609342575073242
46133,0.8609342575073242
46134,0.9997997432947159
46135,0.9997495214144388
46136,0.7648065071552992
46137,0.9997495214144388
46138,0.9997495214144388
46139,0.9997495214144388
46140,0.9997456669807434
46141,0.9996224244435629
46142,0.9996224244435629
46143,0.9997456669807434
46144,0.9996224244435629
46145,0.999002143740654
46146,0.9997369796037674
46147,0.999002143740654
46148,0.999002143740654
46149,0.999002143740654
46150,0.8250824163357416
46151,0.998371034860611
46152,0.8250824163357416
46153,0.8250824163357416
46154,0.8250824163357416
46155,0.999399408698082
46156,0.9966452479362488
46157,0.999399408698082
46158,0.999399408698082
46159,0.999399408698082
46160,0.6713259965181351
46161,0.9317357391119003
46162,0.6713259965181351
46163,0.6713259965181351
46164,0.6713259965181351
46165,0.9664654731750488
46166,0.9995908290147781
46167,0.9664654731750488
46168,0.9664654731750488
46169,0.9664654731750488
46170,0.9997901618480682
46171,0.9997118830680847
46172,0.9997901618480682
46173,0.9997901618480682
46174,0.9997118830680847
46175,0.9257297992706299
46176,0.9988442957401276
46177,0.9257297992706299
46178,0.9257297992706299
46179,0.9257297992706299
46180,0.9997862279415131
46181,0.9997637718915939
46182,0.9997637718915939
46183,0.9997862279415131
46184,0.9997862279415131
46185,0.847381958594689
46186,0.9997936487197876
46187,0.847381958594689
46188,0.9997936487197876
46189,0.847381958594689
46190,0.9995937049388885
46191,0.9996287822723389
46192,0.9995937049388885
46193,0.9995937049388885
46194,0.9996287822723389
46195,0.9997136294841766
46196,0.9988019466400146
46197,0.9988019466400146
46198,0.9997136294841766
46199,0.9997136294841766
46200,0.9997406204541525
46201,0.9996254593133926
46202,0.9997406204541525
46203,0.9996254593133926
46204,0.9996254593133926
46205,0.9996985346078873
46206,0.999695360660553
46207,0.999695360660553
46208,0.9996985346078873
46209,0.999695360660553
46210,0.9993269443511963
46211,0.999196728070577
46212,0.999196728070577
46213,0.9993269443511963
46214,0.9993269443511963
46215,0.9997175693511963
46216,0.99836166203022
46217,0.9997175693511963
46218,0.99836166203022
46219,0.99836166203022
46220,0.9995290835698446
46221,0.9994318683942159
46222,0.9995290835698446
46223,0.9995290835698446
46224,0.9995290835698446
46225,0.9964853227138519
46226,0.9964853227138519
46227,0.9964853227138519
46228,0.9964853227138519
46229,0.9964853227138519
46230,0.9969477355480194
46231,0.9861852079629898
46232,0.9969477355480194
46233,0.9969477355480194
46234,0.9969477355480194
46235,0.9985392987728119
46236,0.9893094748258591
46237,0.9985392987728119
46238,0.9985392987728119
46239,0.9985392987728119
46240,0.9997755090395609
46241,0.9997738003730774
46242,0.9997738003730774
46243,0.9997738003730774
46244,0.9997755090395609
46245,0.9997384399175644
46246,0.99966761469841
46247,0.99966761469841
46248,0.9997384399175644
46249,0.9997384399175644
46250,0.9960346341133117
46251,0.6335466504096985
46252,0.6335466504096985
46253,0.9960346341133117
46254,0.9960346341133117
46255,0.9990059435367584
46256,0.987016886472702
46257,0.9990059435367584
46258,0.9990059435367584
46259,0.987016886472702
46260,0.9996862212816874
46261,0.5079605588689446
46262,0.9996862212816874
46263,0.9996862212816874
46264,0.5079605588689446
46265,0.9997338056564331
46266,0.9980257352193197
46267,0.9997338056564331
46268,0.9997338056564331
46269,0.9997338056564331
46270,0.999552309513092
46271,0.9859978914260864
46272,0.999552309513092
46273,0.999552309513092
46274,0.999552309513092
46275,0.9997955858707428
46276,0.9998153249422709
46277,0.9997955858707428
46278,0.9998153249422709
46279,0.9997955858707428
46280,0.9991314013799032
46281,0.9997830192248026
46282,0.9997830192248026
46283,0.9991314013799032
46284,0.9991314013799032
46285,0.9997445940971375
46286,0.999690979719162
46287,0.9997445940971375
46288,0.9997445940971375
46289,0.9997445940971375
46290,0.7589653823524714
46291,0.9997382998466492
46292,0.7589653823524714
46293,0.7589653823524714
46294,0.7589653823524714
46295,0.9984334707260132
46296,0.9984080195426941
46297,0.9984334707260132
46298,0.9984334707260132
46299,0.9984334707260132
46300,0.798155082250014
46301,0.999458983540535
46302,0.999458983540535
46303,0.999458983540535
46304,0.798155082250014
46305,0.9996793667475382
46306,0.9997355143229166
46307,0.9997355143229166
46308,0.9996793667475382
46309,0.9996793667475382
46310,0.9997375458478928
46311,0.9994044899940491
46312,0.9997375458478928
46313,0.9997375458478928
46314,0.9997375458478928
46315,0.9988330751657486
46316,0.9973024129867554
46317,0.9988330751657486
46318,0.9988330751657486
46319,0.9988330751657486
46320,0.9997096359729767
46321,0.999559685587883
46322,0.9997096359729767
46323,0.9997096359729767
46324,0.9997096359729767
46325,0.9995824992656708
46326,0.9997160236040751
46327,0.9995824992656708
46328,0.9997160236040751
46329,0.9995824992656708
46330,0.9997876584529877
46331,0.9997958540916443
46332,0.9997876584529877
46333,0.9997958540916443
46334,0.9997958540916443
46335,0.9994996637105942
46336,0.9992663383483886
46337,0.9992663383483886
46338,0.9994996637105942
46339,0.9994996637105942
46340,0.9985485523939133
46341,0.9993967711925507
46342,0.9985485523939133
46343,0.9985485523939133
46344,0.9985485523939133
46345,0.9975592255592346
46346,0.9603363394737243
46347,0.9975592255592346
46348,0.9603363394737243
46349,0.9603363394737243
46350,0.8006005996838212
46351,0.9985703825950623
46352,0.8006005996838212
46353,0.8006005996838212
46354,0.8006005996838212
46355,0.9973950684070587
46356,0.9944713830947876
46357,0.9973950684070587
46358,0.9944713830947876
46359,0.9944713830947876
46360,0.9966828674077988
46361,0.750230610196013
46362,0.750230610196013
46363,0.750230610196013
46364,0.9966828674077988
46365,0.9997332294782003
46366,0.9988619983196259
46367,0.9997332294782003
46368,0.9997332294782003
46369,0.9997332294782003
46370,0.9956884980201721
46371,0.9997187614440918
46372,0.9956884980201721
46373,0.9956884980201721
46374,0.9956884980201721
46375,0.9953937232494354
46376,0.8535362732596695
46377,0.9953937232494354
46378,0.9953937232494354
46379,0.9953937232494354
46380,0.9996442198753357
46381,0.9989690184593201
46382,0.9989690184593201
46383,0.9996442198753357
46384,0.9989690184593201
46385,0.8619831502437592
46386,0.8020041365176439
46387,0.8619831502437592
46388,0.8020041365176439
46389,0.8619831502437592
46390,0.9986648261547089
46391,0.9984635412693024
46392,0.9986648261547089
46393,0.9984635412693024
46394,0.9986648261547089
46395,0.9989742934703827
46396,0.9997309048970541
46397,0.9989742934703827
46398,0.9989742934703827
46399,0.9989742934703827
46400,0.9995355010032654
46401,0.686880437657237
46402,0.686880437657237
46403,0.686880437657237
46404,0.9995355010032654
46405,0.9984229654073715
46406,0.9994114398956299
46407,0.9994114398956299
46408,0.9994114398956299
46409,0.9984229654073715
46410,0.9641103982925415
46411,0.999678760766983
46412,0.9641103982925415
46413,0.9641103982925415
46414,0.9641103982925415
46415,0.8812917454375161
46416,0.9979951779047648
46417,0.9979951779047648
46418,0.8812917454375161
46419,0.9979951779047648
46420,0.9983168244361877
46421,0.8403547614812851
46422,0.8403547614812851
46423,0.9983168244361877
46424,0.9983168244361877
46425,0.9995870164462498
46426,0.9823107719421387
46427,0.9823107719421387
46428,0.9823107719421387
46429,0.9995870164462498
46430,0.998591884970665
46431,0.9996248185634613
46432,0.9996248185634613
46433,0.998591884970665
46434,0.9996248185634613
46435,0.9972131550312042
46436,0.9990013241767883
46437,0.9972131550312042
46438,0.9972131550312042
46439,0.9972131550312042
46440,0.8004063325002789
46441,0.9992125183343887
46442,0.9992125183343887
46443,0.8004063325002789
46444,0.9992125183343887
46445,0.9983281493186951
46446,0.9989980459213257
46447,0.9989980459213257
46448,0.9989980459213257
46449,0.9983281493186951
46450,0.9987996339797973
46451,0.9353255480527878
46452,0.9353255480527878
46453,0.9353255480527878
46454,0.9987996339797973
46455,0.9997631311416626
46456,0.95734703540802
46457,0.9997631311416626
46458,0.9997631311416626
46459,0.95734703540802
46460,0.9983772933483124
46461,0.9928755044937134
46462,0.9983772933483124
46463,0.9983772933483124
46464,0.9983772933483124
46465,0.9972534894943237
46466,0.9996532797813416
46467,0.9972534894943237
46468,0.9996532797813416
46469,0.9972534894943237
46470,0.9985202550888062
46471,0.9529657959938049
46472,0.9985202550888062
46473,0.9985202550888062
46474,0.9985202550888062
46475,0.9996267259120941
46476,0.9996953755617142
46477,0.9996267259120941
46478,0.9996267259120941
46479,0.9996267259120941
46480,0.8526880383491516
46481,0.9852676510810852
46482,0.8526880383491516
46483,0.9852676510810852
46484,0.9852676510810852
46485,0.9994082897901535
46486,0.9578056832154592
46487,0.9578056832154592
46488,0.9994082897901535
46489,0.9578056832154592
46490,0.9885925412178039
46491,0.9996647040049235
46492,0.9885925412178039
46493,0.9885925412178039
46494,0.9885925412178039
46495,0.9975596964359283
46496,0.8459102779626846
46497,0.8459102779626846
46498,0.8459102779626846
46499,0.9975596964359283
46500,0.9987694919109344
46501,0.9981765031814576
46502,0.9987694919109344
46503,0.9987694919109344
46504,0.9987694919109344
46505,0.9997233152389526
46506,0.9990847408771515
46507,0.9997233152389526
46508,0.9997233152389526
46509,0.9990847408771515
46510,0.9825470447540283
46511,0.9985748052597045
46512,0.9825470447540283
46513,0.9985748052597045
46514,0.9985748052597045
46515,0.8213392227888108
46516,0.9313820600509644
46517,0.8213392227888108
46518,0.8213392227888108
46519,0.8213392227888108
46520,0.9971305370330811
46521,0.8217743805476597
46522,0.8217743805476597
46523,0.9971305370330811
46524,0.8217743805476597
46525,0.9997095167636871
46526,0.2783045172691345
46527,0.2783045172691345
46528,0.2783045172691345
46529,0.9997095167636871
46530,0.9994534254074097
46531,0.9988681674003601
46532,0.9988681674003601
46533,0.9994534254074097
46534,0.9988681674003601
46535,0.8285715967416764
46536,0.9989781975746155
46537,0.9989781975746155
46538,0.8285715967416764
46539,0.9989781975746155
46540,0.9977458864450455
46541,0.9987953305244446
46542,0.9977458864450455
46543,0.9987953305244446
46544,0.9987953305244446
46545,0.9995579123497009
46546,0.9969998399416605
46547,0.9969998399416605
46548,0.9995579123497009
46549,0.9969998399416605
46550,0.9956083297729492
46551,0.7925211191177368
46552,0.7925211191177368
46553,0.9956083297729492
46554,0.7925211191177368
46555,0.9907910398074559
46556,0.999097716808319
46557,0.999097716808319
46558,0.9907910398074559
46559,0.9907910398074559
46560,0.9989350885152817
46561,0.9996214509010315
46562,0.9989350885152817
46563,0.9989350885152817
46564,0.9989350885152817
46565,0.9003485888242722
46566,0.8032721197232604
46567,0.9003485888242722
46568,0.9003485888242722
46569,0.8032721197232604
46570,0.9975172877311707
46571,0.9996176064014435
46572,0.9975172877311707
46573,0.9996176064014435
46574,0.9975172877311707
46575,0.9997842311859131
46576,0.9997615367174149
46577,0.9997842311859131
46578,0.9997615367174149
46579,0.9997615367174149
46580,0.9791314482688904
46581,0.8433438936869303
46582,0.9791314482688904
46583,0.9791314482688904
46584,0.9791314482688904
46585,0.999746710062027
46586,0.9924960732460022
46587,0.9924960732460022
46588,0.999746710062027
46589,0.999746710062027
46590,0.9997653663158417
46591,0.9996636360883713
46592,0.9997653663158417
46593,0.9997653663158417
46594,0.9996636360883713
46595,0.9372783184051514
46596,0.7848484671441838
46597,0.9372783184051514
46598,0.9372783184051514
46599,0.9372783184051514
46600,0.999639555811882
46601,0.9991248399019241
46602,0.999639555811882
46603,0.999639555811882
46604,0.999639555811882
46605,0.9792906880378723
46606,0.9996659225887723
46607,0.9792906880378723
46608,0.9792906880378723
46609,0.9792906880378723
46610,0.9995163232088089
46611,0.9997722804546356
46612,0.9997722804546356
46613,0.9995163232088089
46614,0.9997722804546356
46615,0.9997520446777344
46616,0.9997276961803436
46617,0.9997520446777344
46618,0.9997520446777344
46619,0.9997520446777344
46620,0.9996657073497772
46621,0.9996925393740336
46622,0.9996657073497772
46623,0.9996657073497772
46624,0.9996657073497772
46625,0.9997884333133698
46626,0.9997985064983368
46627,0.9997884333133698
46628,0.9997985064983368
46629,0.9997985064983368
46630,0.9980819324652354
46631,0.9997164607048035
46632,0.9997164607048035
46633,0.9980819324652354
46634,0.9997164607048035
46635,0.9997800389925638
46636,0.9997421205043793
46637,0.9997421205043793
46638,0.9997800389925638
46639,0.9997800389925638
46640,0.9995952745278677
46641,0.9956098645925522
46642,0.9995952745278677
46643,0.9995952745278677
46644,0.9995952745278677
46645,0.9996535915594834
46646,0.9998045265674591
46647,0.9998045265674591
46648,0.9996535915594834
46649,0.9996535915594834
46650,0.9988192816575369
46651,0.9998131394386292
46652,0.9988192816575369
46653,0.9988192816575369
46654,0.9988192816575369
46655,0.9989688873291016
46656,0.8360855303083857
46657,0.8360855303083857
46658,0.9989688873291016
46659,0.9989688873291016
46660,0.9998082965612411
46661,0.9997714310884476
46662,0.9998082965612411
46663,0.9997714310884476
46664,0.9997714310884476
46665,0.997310683131218
46666,0.9997043907642365
46667,0.997310683131218
46668,0.997310683131218
46669,0.997310683131218
46670,0.9997329612572988
46671,0.9998030960559845
46672,0.9997329612572988
46673,0.9997329612572988
46674,0.9997329612572988
46675,0.9991426587104797
46676,0.7538139903917909
46677,0.9991426587104797
46678,0.9991426587104797
46679,0.9991426587104797
46680,0.6883620590281984
46681,0.9995864778757095
46682,0.6883620590281984
46683,0.6883620590281984
46684,0.6883620590281984
46685,0.9995678812265396
46686,0.9179394602775574
46687,0.9995678812265396
46688,0.9995678812265396
46689,0.9995678812265396
46690,0.9997564752896627
46691,0.999163818359375
46692,0.9997564752896627
46693,0.9997564752896627
46694,0.9997564752896627
46695,0.8240669965744019
46696,0.8240669965744019
46697,0.8240669965744019
46698,0.8240669965744019
46699,0.8240669965744019
46700,0.9979090839624405
46701,0.9976680278778076
46702,0.9979090839624405
46703,0.9979090839624405
46704,0.9976680278778076
